date,per,device,type,is_maintenance,month,season,day_of_year,days_since_last_maint
2025-02-26,73.738421770238,A_3,none,0,2,4,57,3.0
2025-02-27,72.7102700437348,A_3,none,0,2,4,58,4.0
2025-02-28,71.3206284153881,A_3,small,1,2,4,59,0.0
2025-03-01,71.2333343926086,A_3,none,0,3,1,60,1.0
2025-03-02,69.967127222786,A_3,none,0,3,1,61,2.0
2025-03-03,71.4600126822279,A_3,none,0,3,1,62,3.0
2025-03-04,71.4530705052605,A_3,small,1,3,1,63,0.0
2025-03-05,88.4000924094711,A_3,medium,1,3,1,64,0.0
2025-03-06,88.4000924094711,A_3,none,0,3,1,65,1.0
2025-03-07,87.0170708485994,A_3,none,0,3,1,66,2.0
2025-03-08,88.055865645529,A_3,small,1,3,1,67,0.0
2025-03-09,87.753159824116,A_3,none,0,3,1,68,1.0
2025-03-10,89.8331094349892,A_3,none,0,3,1,69,2.0
2025-03-11,88.6681859774278,A_3,none,0,3,1,70,3.0
2025-03-12,85.9073023228245,A_3,none,0,3,1,71,4.0
2025-03-13,87.6044775846637,A_3,small,1,3,1,72,0.0
2025-03-14,86.2735594121658,A_3,none,0,3,1,73,1.0
2025-03-15,85.2626900587335,A_3,none,0,3,1,74,2.0
2025-03-16,87.1502137655528,A_3,none,0,3,1,75,3.0
2025-03-17,83.9335659329211,A_3,none,0,3,1,76,4.0
2025-03-18,83.0955266422365,A_3,small,1,3,1,77,0.0
2025-03-19,85.8267797704417,A_3,none,0,3,1,78,1.0
2025-03-20,83.5012207928492,A_3,none,0,3,1,79,2.0
2025-03-21,84.3332503560161,A_3,none,0,3,1,80,3.0
2025-03-22,85.4496700222952,A_3,small,1,3,1,81,0.0
2025-03-23,84.385080761726,A_3,none,0,3,1,82,1.0
2025-03-24,83.7723317026728,A_3,none,0,3,1,83,2.0
2025-03-25,84.6012012487253,A_3,none,0,3,1,84,3.0
2025-03-26,82.0380949043915,A_3,small,1,3,1,85,0.0
2025-03-27,84.3280096596436,A_3,none,0,3,1,86,1.0
2025-03-28,84.6098692857668,A_3,none,0,3,1,87,2.0
2025-03-29,81.3307176474528,A_3,small,1,3,1,88,0.0
2025-03-30,82.6642851113966,A_3,none,0,3,1,89,1.0
2025-03-31,82.8357789994645,A_3,none,0,3,1,90,2.0
2025-04-01,82.6603749226245,A_3,none,0,4,1,91,3.0
2025-04-02,82.4712309539562,A_3,small,1,4,1,92,0.0
2025-04-03,82.1722808800597,A_3,none,0,4,1,93,1.0
2025-04-04,82.7839047920366,A_3,none,0,4,1,94,2.0
2025-04-05,82.1775278201598,A_3,none,0,4,1,95,3.0
2025-04-06,81.3381237725746,A_3,small,1,4,1,96,0.0
2025-04-07,81.6897420062091,A_3,none,0,4,1,97,1.0
2025-04-08,81.2571421962222,A_3,none,0,4,1,98,2.0
2025-04-09,81.9700156993126,A_3,none,0,4,1,99,3.0
2025-04-10,81.7091408009643,A_3,none,0,4,1,100,4.0
2025-04-11,81.4768402852005,A_3,small,1,4,1,101,0.0
2025-04-12,80.8439105173191,A_3,none,0,4,1,102,1.0
2025-04-13,80.1241350436858,A_3,none,0,4,1,103,2.0
2025-04-14,80.4809061929838,A_3,none,0,4,1,104,3.0
2025-04-15,81.1413691901861,A_3,small,1,4,1,105,0.0
2025-04-16,81.1088527695388,A_3,none,0,4,1,106,1.0
2025-04-17,80.7983196412964,A_3,none,0,4,1,107,2.0
2025-04-18,80.6659583943904,A_3,small,1,4,1,108,0.0
2025-04-19,78.9125606722002,A_3,none,0,4,1,109,1.0
2025-04-20,79.3845430344698,A_3,none,0,4,1,110,2.0
2025-04-21,78.6462985464602,A_3,none,0,4,1,111,3.0
2025-04-22,77.0760567346735,A_3,small,1,4,1,112,0.0
2025-04-23,78.9297055412089,A_3,none,0,4,1,113,1.0
2025-04-24,77.8644504538556,A_3,none,0,4,1,114,2.0
2025-04-25,79.1595748080374,A_3,none,0,4,1,115,3.0
2025-04-26,77.1005068477534,A_3,none,0,4,1,116,4.0
2025-04-27,77.5559530086605,A_3,small,1,4,1,117,0.0
2025-04-28,77.6622879302397,A_3,none,0,4,1,118,1.0
2025-04-29,77.394649283488,A_3,none,0,4,1,119,2.0
2025-04-30,76.9664363881778,A_3,none,0,4,1,120,3.0
2025-05-01,76.9664363881778,A_3,none,0,5,1,121,4.0
2025-05-02,77.006066569286,A_3,small,1,5,1,122,0.0
2025-05-03,76.9240367045038,A_3,none,0,5,1,123,1.0
2025-05-04,75.2408299050714,A_3,none,0,5,1,124,2.0
2025-05-05,76.521401721571,A_3,none,0,5,1,125,3.0
2025-05-06,76.1348314912629,A_3,medium,1,5,1,126,0.0
2025-05-07,98.3868373988086,A_3,none,0,5,1,127,1.0
2025-05-08,98.3868373988086,A_3,none,0,5,1,128,2.0
2025-05-09,98.3868373988086,A_3,none,0,5,1,129,3.0
2025-05-10,98.3868373988086,A_3,none,0,5,1,130,4.0
2025-05-11,98.5166156298658,A_3,small,1,5,1,131,0.0
2025-05-12,98.4678394215996,A_3,none,0,5,1,132,1.0
2025-05-13,97.9193356667102,A_3,none,0,5,1,133,2.0
2025-05-14,98.6804735947441,A_3,small,1,5,1,134,0.0
2025-05-15,98.3911880586019,A_3,none,0,5,1,135,1.0
2025-05-16,97.3481942984497,A_3,none,0,5,1,136,2.0
2025-05-17,98.0000156403178,A_3,small,1,5,1,137,0.0
2025-05-18,98.2193630833164,A_3,none,0,5,1,138,1.0
2025-05-19,97.3685459497991,A_3,none,0,5,1,139,2.0
2025-05-20,96.3947281407615,A_3,none,0,5,1,140,3.0
2025-05-21,97.0635091052473,A_3,small,1,5,1,141,0.0
2025-05-22,97.4228737320581,A_3,none,0,5,1,142,1.0
2025-05-23,96.1483526290683,A_3,none,0,5,1,143,2.0
2025-05-24,96.4478987755193,A_3,none,0,5,1,144,3.0
2025-05-25,96.490775273908,A_3,small,1,5,1,145,0.0
2025-05-26,95.5755739413185,A_3,none,0,5,1,146,1.0
2025-05-27,95.9082288654468,A_3,none,0,5,1,147,2.0
2025-05-28,95.4970078307057,A_3,none,0,5,1,148,3.0
2025-05-29,95.738703529881,A_3,small,1,5,1,149,0.0
2025-05-30,95.1113305869949,A_3,none,0,5,1,150,1.0
2025-05-31,94.8622674904971,A_3,none,0,5,1,151,2.0
2025-06-01,95.4067074582115,A_3,none,0,6,2,152,3.0
2025-06-02,94.2724962473469,A_3,none,0,6,2,153,4.0
2025-06-03,95.204701699313,A_3,small,1,6,2,154,0.0
2025-06-04,93.2863955360775,A_3,none,0,6,2,155,1.0
2025-06-05,94.9061027739824,A_3,none,0,6,2,156,2.0
2025-06-06,97.3804031302638,A_3,small,1,6,2,157,0.0
2025-06-07,94.3493629780882,A_3,none,0,6,2,158,1.0
2025-06-08,94.0739138365454,A_3,none,0,6,2,159,2.0
2025-06-09,93.9710236100359,A_3,small,1,6,2,160,0.0
2025-06-10,92.5430247489073,A_3,none,0,6,2,161,1.0
2025-06-11,94.3483615107441,A_3,none,0,6,2,162,2.0
2025-06-12,92.7769492058203,A_3,none,0,6,2,163,3.0
2025-06-13,93.4818679255483,A_3,none,0,6,2,164,4.0
2025-06-14,95.3112809233963,A_3,small,1,6,2,165,0.0
2025-06-15,93.6507686036624,A_3,none,0,6,2,166,1.0
2025-06-16,90.6973255998037,A_3,none,0,6,2,167,2.0
2025-06-17,94.6578476246177,A_3,small,1,6,2,168,0.0
2025-06-18,96.1616717656105,A_3,none,0,6,2,169,1.0
2025-06-19,96.2183732573195,A_3,none,0,6,2,170,2.0
2025-06-20,92.3496907416266,A_3,none,0,6,2,171,3.0
2025-06-21,92.0786515605654,A_3,small,1,6,2,172,0.0
2025-06-22,92.4679292773749,A_3,none,0,6,2,173,1.0
2025-06-23,96.9773367467596,A_3,none,0,6,2,174,2.0
2025-06-24,93.9700713433801,A_3,none,0,6,2,175,3.0
2025-06-25,94.0864462613113,A_3,small,1,6,2,176,0.0
2025-06-26,92.2279583667482,A_3,none,0,6,2,177,1.0
2025-06-27,92.3246271400162,A_3,none,0,6,2,178,2.0
2025-06-28,91.3157910806292,A_3,none,0,6,2,179,3.0
2025-06-29,92.0366562237859,A_3,small,1,6,2,180,0.0
2025-06-30,93.463339549417,A_3,none,0,6,2,181,1.0
2025-07-01,93.463339549417,A_3,none,0,7,2,182,2.0
2025-07-02,101.253674315297,A_3,large,1,7,2,183,0.0
2025-07-03,101.253674315297,A_3,none,0,7,2,184,1.0
2025-07-04,102.890550755752,A_3,none,0,7,2,185,2.0
2025-07-05,100.802919521465,A_3,none,0,7,2,186,3.0
2025-07-06,99.2768168739159,A_3,small,1,7,2,187,0.0
2025-07-07,101.61669288935,A_3,none,0,7,2,188,1.0
2025-07-08,102.708285323737,A_3,none,0,7,2,189,2.0
2025-07-09,100.998875876381,A_3,none,0,7,2,190,3.0
2025-07-10,99.4968061550526,A_3,none,0,7,2,191,4.0
2025-07-11,100.741942835741,A_3,small,1,7,2,192,0.0
2025-07-12,100.059715541033,A_3,none,0,7,2,193,1.0
2025-07-13,97.5812134099833,A_3,none,0,7,2,194,2.0
2025-07-14,101.645309499479,A_3,none,0,7,2,195,3.0
2025-07-15,103.253580104558,A_3,none,0,7,2,196,4.0
2025-07-16,98.0219129114455,A_3,small,1,7,2,197,0.0
2025-07-17,101.523401993167,A_3,none,0,7,2,198,1.0
2025-07-18,101.822268028414,A_3,none,0,7,2,199,2.0
2025-07-19,101.092254439607,A_3,small,1,7,2,200,0.0
2025-07-20,100.787746727992,A_3,none,0,7,2,201,1.0
2025-07-21,98.6512385857534,A_3,none,0,7,2,202,2.0
2025-07-22,101.585727624892,A_3,none,0,7,2,203,3.0
2025-07-23,101.153231650324,A_3,none,0,7,2,204,4.0
2025-07-24,103.24352132055,A_3,small,1,7,2,205,0.0
2025-07-25,101.222538985681,A_3,none,0,7,2,206,1.0
2025-07-26,104.1039343957,A_3,none,0,7,2,207,2.0
2025-07-27,101.677801475003,A_3,none,0,7,2,208,3.0
2025-07-28,105.555028218276,A_3,none,0,7,2,209,4.0
2025-07-29,99.094735476022,A_3,small,1,7,2,210,0.0
2025-07-30,102.45296022445,A_3,none,0,7,2,211,1.0
2025-07-31,104.024853728106,A_3,none,0,7,2,212,2.0
2025-08-01,104.994619001734,A_3,small,1,8,2,213,0.0
2025-08-02,101.82122175052,A_3,none,0,8,2,214,1.0
2025-08-03,104.059165175729,A_3,none,0,8,2,215,2.0
2025-08-04,101.442978877447,A_3,none,0,8,2,216,3.0
2025-08-05,102.112360083717,A_3,small,1,8,2,217,0.0
2025-08-06,101.515340643139,A_3,none,0,8,2,218,1.0
2025-08-07,101.626098976801,A_3,none,0,8,2,219,2.0
2025-08-08,99.8708507496551,A_3,none,0,8,2,220,3.0
2025-08-09,98.6190660053005,A_3,small,1,8,2,221,0.0
2025-08-10,101.178498748407,A_3,none,0,8,2,222,1.0
2025-08-11,92.2700086919693,A_3,none,0,8,2,223,2.0
2025-08-12,103.075618502385,A_3,none,0,8,2,224,3.0
2025-08-13,99.2727408284738,A_3,small,1,8,2,225,0.0
2025-08-14,101.304536880409,A_3,none,0,8,2,226,1.0
2025-08-15,101.855141721298,A_3,none,0,8,2,227,2.0
2025-08-16,99.3294689677448,A_3,small,1,8,2,228,0.0
2025-08-17,102.183619570012,A_3,none,0,8,2,229,1.0
2025-08-18,97.7213258623211,A_3,none,0,8,2,230,2.0
2025-08-19,97.7213258623211,A_3,none,0,8,2,231,3.0
2025-08-20,98.0173344148259,A_3,none,0,8,2,232,4.0
2025-08-21,96.1111864500222,A_3,small,1,8,2,233,0.0
2025-08-22,99.1613753190096,A_3,none,0,8,2,234,1.0
2025-08-23,100.804573386472,A_3,none,0,8,2,235,2.0
2025-08-24,97.8179297204945,A_3,none,0,8,2,236,3.0
2025-08-25,96.4074085574503,A_3,small,1,8,2,237,0.0
2025-08-26,94.5509965991885,A_3,none,0,8,2,238,1.0
2025-08-27,93.946025572825,A_3,none,0,8,2,239,2.0
2025-08-28,98.7157404061119,A_3,none,0,8,2,240,3.0
2025-08-29,95.7443272054195,A_3,small,1,8,2,241,0.0
2025-08-30,99.2444152262177,A_3,none,0,8,2,242,1.0
2025-08-31,97.3298245600185,A_3,none,0,8,2,243,2.0
2025-09-01,97.7122063652457,A_3,small,1,9,3,244,0.0
2025-09-02,96.5664412739341,A_3,none,0,9,3,245,1.0
2025-09-03,96.087680989418,A_3,none,0,9,3,246,2.0
2025-09-04,95.3847163383303,A_3,none,0,9,3,247,3.0
2025-09-05,94.829653701791,A_3,small,1,9,3,248,0.0
2025-09-06,94.41546448351,A_3,none,0,9,3,249,1.0
2025-09-07,94.9125340411078,A_3,none,0,9,3,250,2.0
2025-09-08,93.7626737795855,A_3,small,1,9,3,251,0.0
2025-09-09,92.6864670817164,A_3,none,0,9,3,252,1.0
2025-09-10,91.8018914186208,A_3,none,0,9,3,253,2.0
2025-09-11,90.1764060349158,A_3,none,0,9,3,254,3.0
2025-09-12,90.1147300972412,A_3,none,0,9,3,255,4.0
2025-09-13,90.4287237208511,A_3,small,1,9,3,256,0.0
2025-09-14,89.2066719381947,A_3,none,0,9,3,257,1.0
2025-09-15,119.628886115761,A_3,medium,1,9,3,258,0.0
2025-09-16,119.628886115761,A_3,small,1,9,3,259,0.0
2025-09-17,119.857023145842,A_3,none,0,9,3,260,1.0
2025-09-18,119.179221599697,A_3,none,0,9,3,261,2.0
2025-09-19,118.550151689772,A_3,small,1,9,3,262,0.0
2025-09-20,118.550254963457,A_3,none,0,9,3,263,1.0
2025-09-21,118.142121948447,A_3,none,0,9,3,264,2.0
2025-09-22,115.661779470571,A_3,small,1,9,3,265,0.0
2025-09-23,116.448768150438,A_3,none,0,9,3,266,1.0
2025-09-24,116.536642782127,A_3,none,0,9,3,267,2.0
2025-09-25,114.651011655449,A_3,small,1,9,3,268,0.0
2025-09-26,115.115023988271,A_3,none,0,9,3,269,1.0
2025-09-27,112.715651886128,A_3,none,0,9,3,270,2.0
2025-09-28,113.742051044816,A_3,none,0,9,3,271,3.0
2025-09-29,112.450571927799,A_3,none,0,9,3,272,4.0
2025-09-30,112.063010003556,A_3,small,1,9,3,273,0.0
2025-10-01,110.809392178862,A_3,none,0,10,3,274,1.0
2025-10-02,111.19520790752,A_3,none,0,10,3,275,2.0
2025-10-03,110.644685425474,A_3,none,0,10,3,276,3.0
2025-10-04,110.503227067363,A_3,none,0,10,3,277,4.0
2025-10-05,110.56142243444,A_3,small,1,10,3,278,0.0
2025-10-06,108.415199470924,A_3,none,0,10,3,279,1.0
2025-10-07,108.415199470924,A_3,none,0,10,3,280,2.0
2025-10-08,108.247899021138,A_3,none,0,10,3,281,3.0
2025-10-09,107.35387848981,A_3,small,1,10,3,282,0.0
2025-10-10,106.759428561049,A_3,none,0,10,3,283,1.0
2025-10-11,107.164779509511,A_3,none,0,10,3,284,2.0
2025-10-12,106.40446561722,A_3,none,0,10,3,285,3.0
2025-10-13,105.559224325526,A_3,none,0,10,3,286,4.0
2025-10-14,104.890554547844,A_3,small,1,10,3,287,0.0
2025-10-15,104.756738079678,A_3,none,0,10,3,288,1.0
2025-10-16,103.495131105505,A_3,none,0,10,3,289,2.0
2025-10-17,103.448635471452,A_3,none,0,10,3,290,3.0
2025-10-18,101.417123916302,A_3,none,0,10,3,291,4.0
2025-10-19,101.978490706718,A_3,small,1,10,3,292,0.0
2025-10-20,101.82773899109,A_3,none,0,10,3,293,1.0
2025-10-21,101.553878807555,A_3,none,0,10,3,294,2.0
2025-10-22,100.025145799307,A_3,none,0,10,3,295,3.0
2025-10-23,99.7902053448628,A_3,small,1,10,3,296,0.0
2025-10-24,98.6658139806472,A_3,none,0,10,3,297,1.0
2025-10-25,98.03899726902,A_3,none,0,10,3,298,2.0
2025-10-26,96.9072331898702,A_3,none,0,10,3,299,3.0
2025-10-27,95.1377839983735,A_3,none,0,10,3,300,4.0
2025-10-28,95.8684601553574,A_3,small,1,10,3,301,0.0
2025-10-29,94.418743089786,A_3,none,0,10,3,302,1.0
2025-10-30,93.6996935968254,A_3,none,0,10,3,303,2.0
2025-10-31,92.9552141893888,A_3,small,1,10,3,304,0.0
2025-11-01,92.2955089414595,A_3,none,0,11,3,305,1.0
2025-11-02,92.8563653005602,A_3,none,0,11,3,306,2.0
2025-11-03,91.5251003387424,A_3,small,1,11,3,307,0.0
2025-11-04,91.4965144944901,A_3,none,0,11,3,308,1.0
2025-11-05,89.3081234348373,A_3,none,0,11,3,309,2.0
2025-11-06,89.3210887710306,A_3,none,0,11,3,310,3.0
2025-11-07,87.8198384802123,A_3,small,1,11,3,311,0.0
2025-11-08,87.2335304402107,A_3,none,0,11,3,312,1.0
2025-11-09,86.4011759427089,A_3,none,0,11,3,313,2.0
2025-11-10,85.2422040258628,A_3,none,0,11,3,314,3.0
2025-11-11,86.1809289887165,A_3,small,1,11,3,315,0.0
2025-11-12,85.9220675629872,A_3,none,0,11,3,316,1.0
2025-11-13,84.984719261848,A_3,none,0,11,3,317,2.0
2025-11-14,83.6534723937084,A_3,none,0,11,3,318,3.0
2025-11-15,84.7935250301433,A_3,small,1,11,3,319,0.0
2025-11-16,81.9465901756007,A_3,none,0,11,3,320,1.0
2025-11-17,101.530465003087,A_3,large,1,11,3,321,0.0
2025-11-18,101.530465003087,A_3,small,1,11,3,322,0.0
2025-11-19,100.913255287896,A_3,none,0,11,3,323,1.0
2025-11-20,100.280081168945,A_3,none,0,11,3,324,2.0
2025-11-21,99.0482189365664,A_3,none,0,11,3,325,3.0
2025-11-22,98.938953333152,A_3,none,0,11,3,326,4.0
2025-11-23,98.9369838066638,A_3,small,1,11,3,327,0.0
2025-11-24,97.2169186116869,A_3,none,0,11,3,328,1.0
2025-11-25,97.4477875208335,A_3,none,0,11,3,329,2.0
2025-11-26,95.8820147778139,A_3,small,1,11,3,330,0.0
2025-11-27,95.983700966728,A_3,none,0,11,3,331,1.0
2025-11-28,96.401009109258,A_3,none,0,11,3,332,2.0
2025-11-29,94.08492461381,A_3,none,0,11,3,333,3.0
2025-11-30,91.8117110911557,A_3,small,1,11,3,334,0.0
2025-12-01,92.3946619600352,A_3,none,0,12,4,335,1.0
2025-12-02,92.0541877053034,A_3,none,0,12,4,336,2.0
2025-12-03,91.1527616836656,A_3,none,0,12,4,337,3.0
2025-12-04,90.4843097547802,A_3,none,0,12,4,338,4.0
2025-12-05,89.5589593917312,A_3,small,1,12,4,339,0.0
2025-12-06,88.9598232545457,A_3,none,0,12,4,340,1.0
2025-12-07,88.2479013938301,A_3,none,0,12,4,341,2.0
2025-12-08,87.6363121853555,A_3,none,0,12,4,342,3.0
2025-12-09,86.4148327842007,A_3,none,0,12,4,343,4.0
2025-12-10,85.3700497897653,A_3,small,1,12,4,344,0.0
2025-12-11,83.9116280486284,A_3,none,0,12,4,345,1.0
2025-12-12,83.6353442883681,A_3,none,0,12,4,346,2.0
2025-12-13,83.0811598288068,A_3,small,1,12,4,347,0.0
2025-12-14,82.2670026930235,A_3,none,0,12,4,348,1.0
2025-12-15,82.6114533705392,A_3,none,0,12,4,349,2.0
2025-12-16,81.6882016511802,A_3,none,0,12,4,350,3.0
2025-12-17,81.6141288180944,A_3,small,1,12,4,351,0.0
2025-12-18,67.1079676789892,A_3,none,0,12,4,352,1.0
2025-12-19,79.5841930296053,A_3,none,0,12,4,353,2.0
2025-12-20,79.3794300341079,A_3,small,1,12,4,354,0.0
2025-12-21,78.0608148848748,A_3,none,0,12,4,355,1.0
2025-12-22,78.0608148848748,A_3,none,0,12,4,356,2.0
2025-12-23,77.4920253662599,A_3,none,0,12,4,357,3.0
2025-12-24,76.9284361696026,A_3,none,0,12,4,358,4.0
2025-12-25,75.4348902002453,A_3,small,1,12,4,359,0.0
2025-12-26,74.7216391132877,A_3,none,0,12,4,360,1.0
2025-12-27,73.3510715913312,A_3,none,0,12,4,361,2.0
2025-12-28,72.7191040719205,A_3,small,1,12,4,362,0.0
2025-12-29,72.7191040719205,A_3,none,0,12,4,363,1.0
2025-12-30,71.6400254381546,A_3,none,0,12,4,364,2.0
2025-12-31,72.0403099658277,A_3,small,1,12,4,365,0.0
2026-01-01,70.1265045377017,A_3,none,0,1,4,1,1.0
2026-01-02,69.5503935121198,A_3,none,0,1,4,2,2.0
2026-01-03,68.9891232838871,A_3,none,0,1,4,3,3.0
2026-01-04,69.7168970206265,A_3,small,1,1,4,4,0.0
2026-01-05,69.0719046741698,A_3,none,0,1,4,5,1.0
2026-01-06,67.9376736383223,A_3,none,0,1,4,6,2.0
2026-01-07,67.9933198533067,A_3,none,0,1,4,7,3.0
2026-01-08,66.0875546050665,A_3,small,1,1,4,8,0.0
2026-01-09,66.2608192313639,A_3,none,0,1,4,9,1.0
2026-01-10,65.0463906715817,A_3,none,0,1,4,10,2.0
2026-01-11,65.0875722360391,A_3,none,0,1,4,11,3.0
2026-01-12,63.0842301958378,A_3,none,0,1,4,12,4.0
2026-01-13,62.8889694705865,A_3,small,1,1,4,13,0.0
2026-01-14,63.8223824106407,A_3,none,0,1,4,14,1.0
2026-01-15,63.5502773638854,A_3,none,0,1,4,15,2.0
2026-01-16,62.7305456186394,A_3,small,1,1,4,16,0.0
2026-01-17,61.479756049523,A_3,none,0,1,4,17,1.0
2026-01-18,61.7279005013043,A_3,none,0,1,4,18,2.0
2026-01-19,60.6329567868425,A_3,small,1,1,4,19,0.0
2026-01-20,86.1485890464186,A_3,medium,1,1,4,20,0.0
2026-01-21,86.1485890464186,A_3,none,0,1,4,21,1.0
2026-01-22,85.6160815474456,A_3,small,1,1,4,22,0.0
2026-01-23,85.5157478456606,A_3,none,0,1,4,23,1.0
2026-01-24,85.5028353817755,A_3,none,0,1,4,24,2.0
2026-01-25,83.4894565282703,A_3,none,0,1,4,25,3.0
2026-01-26,83.6169935846033,A_3,none,0,1,4,26,4.0
2026-01-27,81.9666933399868,A_3,small,1,1,4,27,0.0
2026-01-28,80.3441471442027,A_3,none,0,1,4,28,1.0
2026-01-29,81.0561262769135,A_3,none,0,1,4,29,2.0
2026-01-30,80.1683662036284,A_3,none,0,1,4,30,3.0
2026-01-31,79.9083388553295,A_3,none,0,1,4,31,4.0
2026-02-01,78.3546655853058,A_3,small,1,2,4,32,0.0
2026-02-02,77.531814076536,A_3,none,0,2,4,33,1.0
2026-02-03,76.5462724625364,A_3,none,0,2,4,34,2.0
2026-02-04,75.3811384671578,A_3,none,0,2,4,35,3.0
2026-02-05,74.9690970998013,A_3,small,1,2,4,36,0.0
2026-02-06,73.4585160073043,A_3,none,0,2,4,37,1.0
2026-02-07,73.0822578966129,A_3,none,0,2,4,38,2.0
2026-02-08,72.0424041422831,A_3,none,0,2,4,39,3.0
2026-02-09,71.2312449162257,A_3,small,1,2,4,40,0.0
2026-02-10,71.0316153153579,A_3,none,0,2,4,41,1.0
2026-02-11,70.2941097348721,A_3,none,0,2,4,42,2.0
2026-02-12,68.5022111044617,A_3,none,0,2,4,43,3.0
2026-02-13,68.5446428691129,A_3,small,1,2,4,44,0.0
2026-02-14,51.501996929975,A_3,none,0,2,4,45,1.0
2026-02-15,67.5642002981231,A_3,none,0,2,4,46,2.0
2026-02-16,67.5317122893144,A_3,small,1,2,4,47,0.0
2026-02-17,66.080352175595,A_3,none,0,2,4,48,1.0
2026-02-18,65.0432459385007,A_3,none,0,2,4,49,2.0
2026-02-19,64.1578587084562,A_3,small,1,2,4,50,0.0
2026-02-20,64.0004744862021,A_3,none,0,2,4,51,1.0
2026-02-21,63.9225856265227,A_3,none,0,2,4,52,2.0
2026-02-22,62.8329774240915,A_3,none,0,2,4,53,3.0
2026-02-23,61.403095738645,A_3,small,1,2,4,54,0.0
2026-02-24,77.295837106159,A_3,medium,1,2,4,55,0.0
2026-02-25,77.295837106159,A_3,none,0,2,4,56,1.0
2026-02-26,76.8968245453802,A_3,small,1,2,4,57,0.0
2026-02-27,76.2330673832614,A_3,none,0,2,4,58,1.0
2026-02-28,75.4766421982313,A_3,none,0,2,4,59,2.0
2026-03-01,73.2830133433024,A_3,none,0,3,1,60,3.0
2026-03-02,77.2448457848359,A_3,small,1,3,1,61,0.0
2026-03-03,74.462800387788,A_3,none,0,3,1,62,1.0
2026-03-04,75.0987467540539,A_3,none,0,3,1,63,2.0
2026-03-05,74.273691833521,A_3,none,0,3,1,64,3.0
2026-03-06,76.6514294451139,A_3,none,0,3,1,65,4.0
2026-03-07,72.4829405581397,A_3,small,1,3,1,66,0.0
2026-03-08,76.0527292442266,A_3,none,0,3,1,67,1.0
2026-03-09,72.2381987792839,A_3,none,0,3,1,68,2.0
2026-03-10,72.4709998349856,A_3,none,0,3,1,69,3.0
2026-03-11,72.9087321705687,A_3,small,1,3,1,70,0.0
2026-03-12,72.4138693931604,A_3,none,0,3,1,71,1.0
2026-03-13,75.3699135229025,A_3,none,0,3,1,72,2.0
2026-03-14,73.8888215842177,A_3,none,0,3,1,73,3.0
2026-03-15,72.4220613678834,A_3,none,0,3,1,74,4.0
2026-03-16,73.1311966411447,A_3,small,1,3,1,75,0.0
2026-03-17,70.2041794175737,A_3,none,0,3,1,76,1.0
2026-03-18,72.1810752081181,A_3,none,0,3,1,77,2.0
2026-03-19,72.4680942180896,A_3,small,1,3,1,78,0.0
2026-03-20,72.9784703464107,A_3,none,0,3,1,79,1.0
2026-03-21,73.2918279117717,A_3,none,0,3,1,80,2.0
2026-03-22,70.4036013392876,A_3,none,0,3,1,81,3.0
2026-03-23,71.5278777636874,A_3,small,1,3,1,82,0.0
2026-03-24,74.7666674135963,A_3,none,0,3,1,83,1.0
2026-03-25,71.5242382844791,A_3,none,0,3,1,84,2.0
2026-03-26,70.1904803451013,A_3,small,1,3,1,85,0.0
2026-03-27,71.0206424259077,A_3,none,0,3,1,86,1.0
2026-03-28,71.3282763166975,A_3,none,0,3,1,87,2.0
2026-03-29,70.7463076216045,A_3,none,0,3,1,88,3.0
2026-03-30,68.5615133054965,A_3,none,0,3,1,89,4.0
2026-03-31,70.223669831747,A_3,small,1,3,1,90,0.0
2026-04-01,68.4042036430378,A_3,none,0,4,1,91,1.0
2024-04-01,49.8119334141691,A_4,none,0,4,1,92,9999.0
2024-04-02,49.8119334141691,A_4,small,1,4,1,93,0.0
2024-04-03,49.8119334141691,A_4,none,0,4,1,94,1.0
2024-04-04,49.8119334141691,A_4,none,0,4,1,95,2.0
2024-04-05,49.4442896550764,A_4,none,0,4,1,96,3.0
2024-04-06,47.5589997335903,A_4,none,0,4,1,97,4.0
2024-04-07,48.5271187618314,A_4,small,1,4,1,98,0.0
2024-04-08,47.8457966259708,A_4,none,0,4,1,99,1.0
2024-04-09,46.2157484293074,A_4,none,0,4,1,100,2.0
2024-04-10,46.2157484293074,A_4,none,0,4,1,101,3.0
2024-04-11,47.4655587631676,A_4,none,0,4,1,102,4.0
2024-04-12,47.0358222026644,A_4,small,1,4,1,103,0.0
2024-04-13,47.3214766557881,A_4,none,0,4,1,104,1.0
2024-04-14,46.8125400631005,A_4,none,0,4,1,105,2.0
2024-04-15,46.0189267992367,A_4,none,0,4,1,106,3.0
2024-04-16,45.843522701314,A_4,small,1,4,1,107,0.0
2024-04-17,47.2345679799801,A_4,none,0,4,1,108,1.0
2024-04-18,47.4148838811765,A_4,none,0,4,1,109,2.0
2024-04-19,45.1059561748688,A_4,none,0,4,1,110,3.0
2024-04-20,45.1059561748688,A_4,small,1,4,1,111,0.0
2024-04-21,45.1059561748688,A_4,none,0,4,1,112,1.0
2024-04-22,43.1655200847264,A_4,none,0,4,1,113,2.0
2024-04-23,44.3533376828001,A_4,none,0,4,1,114,3.0
2024-04-24,44.3462900486473,A_4,small,1,4,1,115,0.0
2024-04-25,45.6967413929723,A_4,none,0,4,1,116,1.0
2024-04-26,40.7799543485863,A_4,none,0,4,1,117,2.0
